871890588	2016-07-25 20:57:19	12	4
873216582	2016-07-25 20:57:19	15	4
876341233	2016-07-25 20:57:19	15	4
878024692	2016-07-25 20:57:19	12	4
880011707	2016-07-25 20:57:19	12	4
880190735	2016-07-25 20:57:19	12	4
880439638	2016-07-25 20:57:19	12	4
883379956	2016-07-25 20:57:19	12	4
885792390	2016-07-25 20:57:19	12	4
889797761	2016-07-25 20:57:19	12	4
889904627	2016-07-25 20:57:19	12	4
889943497	2016-07-25 20:57:19	12	4
896945185	2016-07-25 20:57:19	15	4
897109630	2016-07-25 20:57:19	12	4
897290828	2016-07-25 20:57:19	12	4
898958626	2016-07-25 20:57:19	12	4
909046143	2016-07-25 20:57:19	12	4
912476411	2016-07-25 20:57:19	14	4
916240992	2016-07-25 20:57:19	15	4
921425105	2016-07-25 20:57:19	15	4
924063681	2016-07-25 20:57:19	12	4
934198977	2016-07-25 20:57:19	12	4
947574115	2016-07-25 20:57:19	15	4
948904143	2016-07-25 20:57:19	12	4
965662336	2016-07-25 20:57:19	12	4
976023682	2016-07-25 20:57:19	12	4
982036398	2016-07-25 20:57:19	12	4
982079041	2016-07-25 20:57:19	15	4
985698425	2016-07-25 20:57:19	15	4
985780180	2016-07-25 20:57:19	12	4
985952835	2016-07-25 20:57:19	12	4
990174977	2016-07-25 20:57:19	12	4
991342399	2016-07-25 20:57:19	13	4
993013911	2016-07-25 20:57:19	15	4
996395901	2016-07-25 20:57:19	14	4
998878225	2016-07-25 20:57:19	12	4
1007834881	2016-07-25 20:57:19	12	4
1011157239	2016-07-25 20:57:19	15	4
1011437893	2016-07-25 20:57:19	15	4
1013298323	2016-07-25 20:57:19	12	4
1013315402	2016-07-25 20:57:19	12	4
1013343060	2016-07-25 20:57:19	15	4
1013980124	2016-07-25 20:57:19	12	4
1014162986	2016-07-25 20:57:19	12	4
1014265743	2016-07-25 20:57:19	12	4
1014413265	2016-07-25 20:57:19	12	4
1023301073	2016-07-25 20:57:19	0	3
1026771274	2016-07-25 20:57:19	12	4
1032618488	2016-07-25 20:57:19	12	4
1032636072	2016-07-25 20:57:19	15	4
1038955637	2016-07-25 20:57:19	0	3
1041698556	2016-07-25 20:57:19	12	4
1046240457	2016-07-25 20:57:19	15	4
1051285039	2016-07-25 20:57:19	0	2
1055018812	2016-07-25 20:57:19	12	4
1055181475	2016-07-25 20:57:19	12	4
1063651369	2016-07-25 20:57:19	12	4
1070048716	2016-07-25 20:57:19	13	4
1070822890	2016-07-25 20:57:19	0	3
1071038675	2016-07-25 20:57:19	15	4
1080776466	2016-07-25 20:57:19	0	3
1082555948	2016-07-25 20:57:19	12	4
1087205038	2016-07-25 20:57:19	0	2
1097663156	2016-07-25 20:57:19	12	4
1107462060	2016-07-25 20:57:19	12	4
1110841102	2016-07-25 20:57:19	15	4
1111832536	2016-07-25 20:57:19	12	4
1121065467	2016-07-25 20:57:19	12	4
1121091748	2016-07-25 20:57:19	15	4
1122310212	2016-07-25 20:57:19	15	4
1126025401	2016-07-25 20:57:19	15	4
1136697898	2016-07-25 20:57:19	12	4
1148231408	2016-07-25 20:57:19	12	4
1151973214	2016-07-25 20:57:19	15	4
1163107013	2016-07-25 20:57:19	15	4
1200407820	2016-07-25 20:57:19	12	4
1218460361	2016-07-25 20:57:19	12	4
1223247053	2016-07-25 20:57:19	15	4
1226071281	2016-07-25 20:57:19	12	4
1226074905	2016-07-25 20:57:19	15	4
1246791698	2016-07-25 20:57:19	12	4
1246866661	2016-07-25 20:57:19	12	4
1249295199	2016-07-25 20:57:19	12	4
1263567392	2016-07-25 20:57:19	12	4
1267167688	2016-07-25 20:57:19	12	4
1267181412	2016-07-25 20:57:19	0	4
1267747556	2016-07-25 20:57:19	15	4
1275066229	2016-07-25 20:57:19	15	4
1275066232	2016-07-25 20:57:19	15	4
1278414249	2016-07-25 20:57:19	12	4
1278431624	2016-07-25 20:57:19	12	4
1291491811	2016-07-25 20:57:19	15	4
1294737722	2016-07-25 20:57:19	15	4
1298180743	2016-07-25 20:57:19	13	4
1299435357	2016-07-25 20:57:19	12	4
1302571733	2016-07-25 20:57:19	12	4
1302584303	2016-07-25 20:57:19	12	4
1309302237	2016-07-25 20:57:19	12	4
1323673967	2016-07-25 20:57:19	12	4
1331832180	2016-07-25 20:57:19	15	4
1338963549	2016-07-25 20:57:19	12	4
1352700534	2016-07-25 20:57:19	0	3
1372167594	2016-07-25 20:57:19	0	4
1384577972	2016-07-25 20:57:19	12	4
1422256935	2016-07-25 20:57:19	12	4
1429252595	2016-07-25 20:57:19	0	2
1432800072	2016-07-25 20:57:19	0	2
1435749217	2016-07-25 20:57:19	12	4
1436605685	2016-07-25 20:57:19	12	4
1442724053	2016-07-25 20:57:19	15	4
1443652234	2016-07-25 20:57:19	15	4
1458534099	2016-07-25 20:57:19	12	4
1481337847	2016-07-25 20:57:19	0	3
1481337848	2016-07-25 20:57:19	15	4
1481337850	2016-07-25 20:57:19	12	4
1481337852	2016-07-25 20:57:19	15	4
1494687372	2016-07-25 20:57:19	15	4
1508176542	2016-07-25 20:57:19	15	4
1514882295	2016-07-25 20:57:19	12	4
1519354355	2016-07-25 20:57:19	0	3
1520082521	2016-07-25 20:57:19	12	4
1521262362	2016-07-25 20:57:19	12	4
1521537420	2016-07-25 20:57:19	12	4
1522669167	2016-07-25 20:57:19	12	4
1538639765	2016-07-25 20:57:19	12	4
1553712527	2016-07-25 20:57:19	15	4
1564596454	2016-07-25 20:57:19	12	4
1570564457	2016-07-25 20:57:19	12	4
1571542602	2016-07-25 20:57:19	15	4
1571542606	2016-07-25 20:57:19	15	4
1582472303	2016-07-25 20:57:19	0	3
1582722222	2016-07-25 20:57:19	0	4
1589393407	2016-07-25 20:57:19	15	4
1594433879	2016-07-25 20:57:19	12	4
1606775964	2016-07-25 20:57:19	12	4
1607144603	2016-07-25 20:57:19	0	3
1610872069	2016-07-25 20:57:19	0	2
1618238112	2016-07-25 20:57:19	15	4
1622024938	2016-07-25 20:57:19	15	4
1624258897	2016-07-25 20:57:19	12	4
1629835778	2016-07-25 20:57:19	0	4
1629864594	2016-07-25 20:57:19	0	4
1631855246	2016-07-25 20:57:19	15	4
1632766882	2016-07-25 20:57:19	0	3
1637943318	2016-07-25 20:57:19	13	4
1643346618	2016-07-25 20:57:19	12	4
1643394136	2016-07-25 20:57:19	12	4
1643415430	2016-07-25 20:57:19	14	4
1646083610	2016-07-25 20:57:19	0	4
1646114768	2016-07-25 20:57:19	15	4
1646416959	2016-07-25 20:57:19	12	4
1647451169	2016-07-25 20:57:19	15	4
1648097099	2016-07-25 20:57:19	0	3
1648563292	2016-07-25 20:57:19	15	4
1650356289	2016-07-25 20:57:19	15	4
1652566646	2016-07-25 20:57:19	12	4
1655699453	2016-07-25 20:57:19	12	4
1659631211	2016-07-25 20:57:19	12	4
1661924983	2016-07-25 20:57:19	15	4
1662696429	2016-07-25 20:57:19	12	4
1663763072	2016-07-25 20:57:19	12	4
1665083259	2016-07-25 20:57:19	13	4
1667408963	2016-07-25 20:57:19	12	4
1667481047	2016-07-25 20:57:19	12	4
1668502658	2016-07-25 20:57:19	12	4
1670217561	2016-07-25 20:57:19	12	4
1670278957	2016-07-25 20:57:19	12	4
1670308667	2016-07-25 20:57:19	10	3
1670322482	2016-07-25 20:57:19	0	2
1670591210	2016-07-25 20:57:19	12	4
1671167514	2016-07-25 20:57:19	15	4
1673225318	2016-07-25 20:57:19	12	4
1673282483	2016-07-25 20:57:19	12	4
1674311175	2016-07-25 20:57:19	12	4
1675319302	2016-07-25 20:57:19	0	4
1675346428	2016-07-25 20:57:19	12	4
1675359966	2016-07-25 20:57:19	7	2
1678010559	2016-07-25 20:57:19	12	4
1678087687	2016-07-25 20:57:19	0	3
1678153575	2016-07-25 20:57:19	15	4
1678222729	2016-07-25 20:57:19	0	4
1678323712	2016-07-25 20:57:19	15	4
1678407186	2016-07-25 20:57:19	13	4
1679750006	2016-07-25 20:57:19	0	3
1682459581	2016-07-25 20:57:19	12	4
1685217801	2016-07-25 20:57:19	15	4
1685224629	2016-07-25 20:57:19	15	4
1685281594	2016-07-25 20:57:19	0	4
1685418231	2016-07-25 20:57:19	12	4
1685760304	2016-07-25 20:57:19	15	4
1685918250	2016-07-25 20:57:19	12	4
1685981151	2016-07-25 20:57:19	12	4
1686094723	2016-07-25 20:57:19	15	4
1686239255	2016-07-25 20:57:19	12	4
1686272034	2016-07-25 20:57:19	15	4
1686301098	2016-07-25 20:57:19	12	4
1686365754	2016-07-25 20:57:19	12	4
1686411398	2016-07-25 20:57:19	0	3
1686633065	2016-07-25 20:57:19	0	3
1687147200	2016-07-25 20:57:19	12	4
1688439450	2016-07-25 20:57:19	12	4
1688450919	2016-07-25 20:57:19	0	4
1688769362	2016-07-25 20:57:19	0	4
1689067025	2016-07-25 20:57:19	12	4
1689081877	2016-07-25 20:57:19	0	3
1689137968	2016-07-25 20:57:19	12	4
1689250993	2016-07-25 20:57:19	0	3
1689281912	2016-07-25 20:57:19	12	4
1689312077	2016-07-25 20:57:19	0	4
1690056357	2016-07-25 20:57:19	0	3
1690112801	2016-07-25 20:57:19	12	4
1690302727	2016-07-25 20:57:19	0	3
1698160019	2016-07-25 20:57:19	12	4
1700000912	2016-07-25 20:57:19	12	4
1701338757	2016-07-25 20:57:19	11	3
1701386489	2016-07-25 20:57:19	0	3
1701551042	2016-07-25 20:57:19	0	2
1721454129	2016-07-25 20:57:19	12	4
1737817350	2016-07-25 20:57:19	0	0
1750169258	2016-07-25 20:57:19	0	2
1759746581	2016-07-25 20:57:19	0	1
1761409564	2016-07-25 20:57:19	12	4
1772301235	2016-07-25 20:57:19	15	4
1779422905	2016-07-25 20:57:19	12	4
1780129974	2016-07-25 20:57:19	12	4
1782406594	2016-07-25 20:57:19	15	4
1785526906	2016-07-25 20:57:19	0	2
1786118440	2016-07-25 20:57:19	12	4
1786321212	2016-07-25 20:57:19	0	2
1788041455	2016-07-25 20:57:19	0	3
1788364445	2016-07-25 20:57:19	0	3
1788911619	2016-07-25 20:57:19	0	4
1789782803	2016-07-25 20:57:19	0	3
1802144120	2016-07-25 20:57:19	15	4
1804088718	2016-07-25 20:57:19	12	4
1806376067	2016-07-25 20:57:19	0	4
1825758077	2016-07-25 20:57:19	0	3
1826048395	2016-07-25 20:57:19	0	3
1829346716	2016-07-25 20:57:19	12	4
1829391516	2016-07-25 20:57:19	13	4
1829438891	2016-07-25 20:57:19	15	4
1830208746	2016-07-25 20:57:19	12	4
1830384200	2016-07-25 20:57:19	15	4
1837338296	2016-07-25 20:57:19	12	4
1837363033	2016-07-25 20:57:19	12	4
1837489308	2016-07-25 20:57:19	14	4
1838479896	2016-07-25 20:57:19	12	4
1847269270	2016-07-25 20:57:19	0	3
1847748600	2016-07-25 20:57:19	12	4
1849654245	2016-07-25 20:57:19	15	4
1849734033	2016-07-25 20:57:19	12	4
1850244585	2016-07-25 20:57:19	12	4
1850288946	2016-07-25 20:57:19	12	4
1850327588	2016-07-25 20:57:19	15	4
1850398232	2016-07-25 20:57:19	13	4
1850642095	2016-07-25 20:57:19	15	4
1850675152	2016-07-25 20:57:19	12	4
1853372846	2016-07-25 20:57:19	12	4
1853490707	2016-07-25 20:57:19	12	4
1854980661	2016-07-25 20:57:19	0	3
1858892684	2016-07-25 20:57:19	12	4
1862815880	2016-07-25 20:57:19	15	4
1863216651	2016-07-25 20:57:19	12	4
1865815217	2016-07-25 20:57:19	15	4
1865900573	2016-07-25 20:57:19	15	4
1879179636	2016-07-25 20:57:19	12	4
1879254163	2016-07-25 20:57:19	12	4
1879454461	2016-07-25 20:57:19	0	3
1879471429	2016-07-25 20:57:19	12	4
1880107725	2016-07-25 20:57:19	15	4
1880594794	2016-07-25 20:57:19	12	4
1881476254	2016-07-25 20:57:19	12	4
1881648691	2016-07-25 20:57:19	15	4
1883348293	2016-07-25 20:57:19	12	4
1883549779	2016-07-25 20:57:19	12	4
1884235977	2016-07-25 20:57:19	0	3
1884472001	2016-07-25 20:57:19	15	4
1884728260	2016-07-25 20:57:19	12	4
1886886595	2016-07-25 20:57:19	12	4
1886940180	2016-07-25 20:57:19	12	4
1892387155	2016-07-25 20:57:19	12	4
1892699224	2016-07-25 20:57:19	0	2
1895059109	2016-07-25 20:57:19	12	4
1895825586	2016-07-25 20:57:19	12	4
1896474326	2016-07-25 20:57:19	12	4
1897093270	2016-07-25 20:57:19	0	3
1897256726	2016-07-25 20:57:19	12	4
1897291654	2016-07-25 20:57:19	15	4
1911270097	2016-07-25 20:57:19	12	4
1914603241	2016-07-25 20:57:19	15	4
1918762903	2016-07-25 20:57:19	15	4
1918889410	2016-07-25 20:57:19	0	3
1919475600	2016-07-25 20:57:19	12	4
1920048828	2016-07-25 20:57:19	14	4
1920124649	2016-07-25 20:57:19	12	4
1920220710	2016-07-25 20:57:19	12	4
1924261972	2016-07-25 20:57:19	0	3
1924515822	2016-07-25 20:57:19	15	4
1926362047	2016-07-25 20:57:19	0	4
1926399703	2016-07-25 20:57:19	12	4
1927614029	2016-07-25 20:57:19	12	4
1927649208	2016-07-25 20:57:19	0	3
1928599106	2016-07-25 20:57:19	12	4
1934058844	2016-07-25 20:57:19	15	4
1934802149	2016-07-25 20:57:19	0	3
1942283813	2016-07-25 20:57:19	12	4
1943751146	2016-07-25 20:57:19	12	4
1945539261	2016-07-25 20:57:19	12	4
1946571010	2016-07-25 20:57:19	12	4
1947076334	2016-07-25 20:57:19	0	4
1948846209	2016-07-25 20:57:19	12	4
1951111365	2016-07-25 20:57:19	12	4
1951247524	2016-07-25 20:57:19	12	4
1951523945	2016-07-25 20:57:19	15	4
1955338690	2016-07-25 20:57:19	0	3
1955447807	2016-07-25 20:57:19	0	2
1958393507	2016-07-25 20:57:19	12	4
1967738596	2016-07-25 20:57:19	13	4
1968179006	2016-07-25 20:57:19	12	4
1970178105	2016-07-25 20:57:19	15	4
1970411112	2016-07-25 20:57:19	15	4
1970998506	2016-07-25 20:57:19	13	4
1983253954	2016-07-25 20:57:19	15	4
1992595881	2016-07-25 20:57:19	15	4
2022327765	2016-07-25 20:57:19	12	4
2050200801	2016-07-25 20:57:19	12	4
2081482470	2016-07-25 20:57:19	15	4
2096396770	2016-07-25 20:57:19	15	4
2100374838	2016-07-25 20:57:19	12	4
2126575966	2016-07-25 20:57:19	12	4
2147362421	2016-07-25 20:57:19	15	4
2160450970	2016-07-25 20:57:19	12	4
2161815432	2016-07-25 20:57:19	0	4
2181302279	2016-07-25 20:57:19	0	3
2191733470	2016-07-25 20:57:19	0	2
2194862303	2016-07-25 20:57:19	13	4
2199922360	2016-07-25 20:57:19	0	2
2200099488	2016-07-25 20:57:19	0	3
2205703872	2016-07-25 20:57:19	15	4
2211173463	2016-07-25 20:57:19	12	4
2211816778	2016-07-25 20:57:19	0	3
2224222801	2016-07-25 20:57:19	0	3
2226309298	2016-07-25 20:57:19	0	3
2228222477	2016-07-25 20:57:19	0	3
2243079521	2016-07-25 20:57:19	12	4
2243166637	2016-07-25 20:57:19	0	3
2244061698	2016-07-25 20:57:19	0	3
2244153793	2016-07-25 20:57:19	0	3
2252395769	2016-07-25 20:57:19	0	2
2259329623	2016-07-25 20:57:19	0	3
2259643528	2016-07-25 20:57:19	12	4
2260058400	2016-07-25 20:57:19	13	4
2261395957	2016-07-25 20:57:19	0	3
2263254727	2016-07-25 20:57:19	15	4
2263310749	2016-07-25 20:57:19	12	4
2263452821	2016-07-25 20:57:19	0	3
2263867420	2016-07-25 20:57:19	0	3
2264007939	2016-07-25 20:57:19	15	4
2264030887	2016-07-25 20:57:19	13	4
2264141727	2016-07-25 20:57:19	15	4
2264471044	2016-07-25 20:57:19	0	4
2267915303	2016-07-25 20:57:19	12	4
2267992146	2016-07-25 20:57:19	0	3
2268091471	2016-07-25 20:57:19	12	4
2281279216	2016-07-25 20:57:19	0	3
2290226431	2016-07-25 20:57:19	0	3
2290555320	2016-07-25 20:57:19	0	3
2291155613	2016-07-25 20:57:19	0	3
2291190046	2016-07-25 20:57:19	0	3
2294297532	2016-07-25 20:57:19	0	3
2294329390	2016-07-25 20:57:19	12	4
2294373457	2016-07-25 20:57:19	0	4
2294890774	2016-07-25 20:57:19	12	4
2294987035	2016-07-25 20:57:19	0	3
2294997579	2016-07-25 20:57:19	0	3
2295020085	2016-07-25 20:57:19	15	4
2295151957	2016-07-25 20:57:19	0	3
2299617180	2016-07-25 20:57:19	0	3
2316681564	2016-07-25 20:57:19	15	4
2320642060	2016-07-25 20:57:19	0	3
2321522124	2016-07-25 20:57:19	12	4
2325238929	2016-07-25 20:57:19	0	4
2330326338	2016-07-25 20:57:19	0	3
2333825140	2016-07-25 20:57:19	12	4
2334120774	2016-07-25 20:57:19	0	2
2334245834	2016-07-25 20:57:19	0	3
2345462782	2016-07-25 20:57:19	15	4
2355096830	2016-07-25 20:57:19	12	4
2356492347	2016-07-25 20:57:19	15	4
2359984587	2016-07-25 20:57:19	0	3
2368464385	2016-07-25 20:57:19	0	2
2383404101	2016-07-25 20:57:19	0	3
2383716041	2016-07-25 20:57:19	0	2
2388148684	2016-07-25 20:57:19	0	3
2388174041	2016-07-25 20:57:19	12	4
2391802094	2016-07-25 20:57:19	0	3
2402041721	2016-07-25 20:57:19	12	4
2435765472	2016-07-25 20:57:19	0	4
2435981445	2016-07-25 20:57:19	12	4
2436406345	2016-07-25 20:57:19	5	2
2449851068	2016-07-25 20:57:19	0	3
2451523794	2016-07-25 20:57:19	0	3
2451743460	2016-07-25 20:57:19	0	4
2451837183	2016-07-25 20:57:19	0	3
2451867498	2016-07-25 20:57:19	0	4
2452559949	2016-07-25 20:57:19	0	3
2453111106	2016-07-25 20:57:19	0	4
2453310796	2016-07-25 20:57:19	15	4
2454475530	2016-07-25 20:57:19	0	3
2456422600	2016-07-25 20:57:19	0	3
2457756377	2016-07-25 20:57:19	12	4
2457846273	2016-07-25 20:57:19	0	2
2457852124	2016-07-25 20:57:19	0	3
2459512385	2016-07-25 20:57:19	12	4
2459763617	2016-07-25 20:57:19	15	4
2461470716	2016-07-25 20:57:19	10	3
2461724214	2016-07-25 20:57:19	0	4
2462172434	2016-07-25 20:57:19	0	2
2462771590	2016-07-25 20:57:19	15	4
2462893352	2016-07-25 20:57:19	15	4
2462910282	2016-07-25 20:57:19	0	3
2463207871	2016-07-25 20:57:19	0	3
2469555642	2016-07-25 20:57:19	12	4
2469696948	2016-07-25 20:57:19	0	4
2476464333	2016-07-25 20:57:19	0	2
2477171788	2016-07-25 20:57:19	15	4
2477197343	2016-07-25 20:57:19	0	3
2483916349	2016-07-25 20:57:19	0	2
2487452916	2016-07-25 20:57:19	0	3
2487701363	2016-07-25 20:57:19	0	2
2488201798	2016-07-25 20:57:19	0	3
2488320148	2016-07-25 20:57:19	0	3
2512588686	2016-07-25 20:57:19	12	4
2517027605	2016-07-25 20:57:19	12	4
2519572738	2016-07-25 20:57:19	0	3
2522018631	2016-07-25 20:57:19	0	3
2522550977	2016-07-25 20:57:19	0	3
2522586300	2016-07-25 20:57:19	0	3
2524948492	2016-07-25 20:57:19	0	3
2531376820	2016-07-25 20:57:19	0	3
2532846956	2016-07-25 20:57:19	0	3
2535700510	2016-07-25 20:57:19	0	3
2535774521	2016-07-25 20:57:19	0	3
2536354561	2016-07-25 20:57:19	12	4
2536396377	2016-07-25 20:57:19	0	3
2536642490	2016-07-25 20:57:19	0	3
2537445170	2016-07-25 20:57:19	12	4
2540168783	2016-07-25 20:57:19	15	4
2540289281	2016-07-25 20:57:19	12	4
2540298251	2016-07-25 20:57:19	15	4
2540543934	2016-07-25 20:57:19	0	3
2540703744	2016-07-25 20:57:19	0	4
2543669366	2016-07-25 20:57:19	12	4
2543765527	2016-07-25 20:57:19	0	3
2546286693	2016-07-25 20:57:19	12	4
2549265079	2016-07-25 20:57:19	0	3
2550148855	2016-07-25 20:57:19	0	3
2553138017	2016-07-25 20:57:19	0	2
2553211334	2016-07-25 20:57:19	15	4
2553231088	2016-07-25 20:57:19	12	4
2553391923	2016-07-25 20:57:19	15	4
2553410686	2016-07-25 20:57:19	12	4
2553661779	2016-07-25 20:57:19	0	2
2553692172	2016-07-25 20:57:19	0	2
2554678990	2016-07-25 20:57:19	0	4
2555293663	2016-07-25 20:57:19	15	4
2557492059	2016-07-25 20:57:19	0	2
2557519442	2016-07-25 20:57:19	0	2
2557558936	2016-07-25 20:57:19	12	4
2557631380	2016-07-25 20:57:19	12	4
2557663968	2016-07-25 20:57:19	15	4
2558352168	2016-07-25 20:57:19	0	2
2558802932	2016-07-25 20:57:19	0	4
2558822842	2016-07-25 20:57:19	0	3
2559105512	2016-07-25 20:57:19	0	3
2560163289	2016-07-25 20:57:19	0	2
2560221454	2016-07-25 20:57:19	0	3
2561709923	2016-07-25 20:57:19	15	4
2561959205	2016-07-25 20:57:19	0	2
2562059702	2016-07-25 20:57:19	15	4
2562072271	2016-07-25 20:57:19	0	3
2562701676	2016-07-25 20:57:19	0	3
2562855171	2016-07-25 20:57:19	0	3
2562882979	2016-07-25 20:57:19	12	4
2563114531	2016-07-25 20:57:19	0	3
2566563551	2016-07-25 20:57:19	0	2
2566928208	2016-07-25 20:57:19	15	4
2567340702	2016-07-25 20:57:19	0	2
2567723897	2016-07-25 20:57:19	15	4
2568491183	2016-07-25 20:57:19	0	2
2570309927	2016-07-25 20:57:19	0	2
2578914783	2016-07-25 20:57:19	0	2
2578936520	2016-07-25 20:57:19	12	4
2580753627	2016-07-25 20:57:19	0	3
2580766535	2016-07-25 20:57:19	0	2
2580810546	2016-07-25 20:57:19	0	2
2580847534	2016-07-25 20:57:19	0	2
2582022933	2016-07-25 20:57:19	0	2
2584343017	2016-07-25 20:57:19	0	3
2589870686	2016-07-25 20:57:19	0	3
2589908316	2016-07-25 20:57:19	0	2
2590120738	2016-07-25 20:57:19	0	2
2591480497	2016-07-25 20:57:19	0	2
2594074090	2016-07-25 20:57:19	0	2
2594123471	2016-07-25 20:57:19	0	4
2594734405	2016-07-25 20:57:19	0	3
2596452018	2016-07-25 20:57:19	0	3
2597621975	2016-07-25 20:57:19	0	3
2600223783	2016-07-25 20:57:19	0	4
